Time,Unix,Floor,Marker,X,Y
2024-05-10 09:18:31.704522,1715341711.7045226,0,Point,0.86286,0.77206
2024-05-10 09:40:37.593931,1715343037.5939312,2,Experiment.Start,0.0,0.0
2024-05-10 09:40:43.203908,1715343043.2039082,2,Eyetracking Record?,0.0,0.0
2024-05-10 09:40:44.303831,1715343044.3038318,2,Watch Record?,0.0,0.0
2024-05-10 09:40:45.033285,1715343045.0332859,2,Joystick Record?,0.0,0.0
2024-05-10 09:40:50.852136,1715343050.8521366,2,Research Camera?,0.0,0.0
2024-05-10 09:40:51.531056,1715343051.5310566,2,Angular Measure?,0.0,0.0
2024-05-10 09:40:53.185495,1715343053.1854954,2,Iphone?,0.0,0.0
2024-05-10 09:43:47.572352,1715343227.572353,0,Point,0.17619,0.57108
2024-05-10 09:44:28.543309,1715343268.543309,0,Task1 Start,0.0,0.0
2024-05-10 09:44:38.711226,1715343278.711227,0,Point,0.17619,0.65686
2024-05-10 09:44:52.714318,1715343292.714318,0,Point,0.25429,0.65686
2024-05-10 09:45:01.031293,1715343301.0312936,0,Point,0.25048,0.59681
2024-05-10 09:45:12.644710,1715343312.64471,0,Point,0.34857,0.59559
2024-05-10 09:45:17.197757,1715343317.1977577,0,Point,0.35143,0.65931
2024-05-10 09:45:27.102628,1715343327.102629,0,Point,0.28381,0.65931
2024-05-10 09:45:38.199973,1715343338.199973,0,Point,0.28095,0.81373
2024-05-10 09:45:40.661638,1715343340.6616378,0,Point,0.31143,0.8027
2024-05-10 09:45:45.076844,1715343345.0768447,0,Point,0.34095,0.81005
2024-05-10 09:45:50.140037,1715343350.140037,0,Point,0.28286,0.80392
2024-05-10 09:45:54.736996,1715343354.7369962,0,Point,0.28476,0.86029
2024-05-10 09:46:04.583053,1715343364.5830538,0,Point,0.32857,0.86887
2024-05-10 09:46:05.489132,1715343365.4891324,0,Task1 End,0.0,0.0
2024-05-10 09:48:03.523227,1715343483.523227,0,Task2 Start,0.0,0.0
2024-05-10 09:48:09.711238,1715343489.7112389,0,Point,0.32381,0.87255
2024-05-10 09:48:11.433119,1715343491.4331195,0,Point,0.28381,0.86275
2024-05-10 09:48:20.942062,1715343500.9420624,0,Point,0.24571,0.8652
2024-05-10 09:48:27.993321,1715343507.9933214,0,Point,0.18667,0.86887
2024-05-10 09:48:33.152011,1715343513.1520116,0,Point,0.1419,0.86397
2024-05-10 09:48:51.229730,1715343531.2297304,0,Point,0.14,0.74387
2024-05-10 09:48:55.473589,1715343535.473589,0,Point,0.13619,0.65686
2024-05-10 09:49:03.706446,1715343543.706447,0,Point,0.17524,0.64951
2024-05-10 09:49:14.586092,1715343554.5860922,0,Point,0.14857,0.64461
2024-05-10 09:49:20.970644,1715343560.9706445,0,Point,0.1019,0.63358
2024-05-10 09:49:22.035648,1715343562.0356488,0,Point,0.08857,0.63113
2024-05-10 09:49:22.708562,1715343562.7085626,0,Point,0.08952,0.60907
2024-05-10 09:49:24.096138,1715343564.0961387,0,Task2 End,0.0,0.0
2024-05-10 09:50:50.149261,1715343650.1492612,0,Task3 Start,0.0,0.0
2024-05-10 09:50:52.001047,1715343652.0010474,0,Point,0.08762,0.63971
2024-05-10 09:50:53.886359,1715343653.8863597,0,Point,0.10762,0.63971
2024-05-10 09:50:58.760388,1715343658.7603881,0,Point,0.14571,0.65196
2024-05-10 09:51:03.868994,1715343663.868994,0,Point,0.17524,0.64216
2024-05-10 09:51:12.364457,1715343672.3644571,0,Point,0.17524,0.59681
2024-05-10 09:51:17.420967,1715343677.4209676,0,Point,0.17619,0.52451
2024-05-10 09:51:20.845882,1715343680.8458824,0,Point,0.18476,0.48775
2024-05-10 09:51:46.181824,1715343706.181825,1,Point,0.29143,0.48529
2024-05-10 09:51:53.881108,1715343713.881109,1,Point,0.30667,0.48039
2024-05-10 09:52:04.416755,1715343724.4167557,1,Point,0.37048,0.48897
2024-05-10 09:52:07.886081,1715343727.8860817,1,Point,0.38857,0.52083
2024-05-10 09:52:31.217916,1715343751.2179165,1,Point,0.38952,0.50123
2024-05-10 09:52:39.231153,1715343759.2311535,1,Point,0.3019,0.49755
2024-05-10 09:52:58.395095,1715343778.3950956,1,Point,0.3019,0.64338
2024-05-10 09:53:18.495007,1715343798.495008,1,Point,0.3019,0.6777
2024-05-10 09:53:32.571607,1715343812.5716074,1,Point,0.30476,0.5049
2024-05-10 09:53:45.284861,1715343825.2848608,1,Point,0.19143,0.5098
2024-05-10 09:53:52.861530,1715343832.8615305,1,Point,0.12286,0.50735
2024-05-10 09:54:09.248146,1715343849.248146,1,Point,0.18857,0.5098
2024-05-10 09:54:21.852616,1715343861.8526168,1,Point,0.30286,0.49632
2024-05-10 09:54:34.311789,1715343874.3117893,1,Point,0.38571,0.48284
2024-05-10 09:55:33.877254,1715343933.877255,1,Point,0.38667,0.51225
2024-05-10 09:56:26.652417,1715343986.6524172,1,Point,0.39143,0.51225
2024-05-10 09:56:35.314716,1715343995.3147163,1,Point,0.38857,0.49387
2024-05-10 09:56:49.484887,1715344009.4848876,1,Point,0.30476,0.5
2024-05-10 09:57:05.761826,1715344025.761826,1,Point,0.30286,0.65196
2024-05-10 09:57:12.033075,1715344032.0330758,1,Point,0.3019,0.67892
2024-05-10 09:57:32.694727,1715344052.6947277,1,Point,0.29143,0.84191
2024-05-10 09:57:38.369885,1715344058.3698852,1,Point,0.32,0.88358
2024-05-10 09:58:18.660760,1715344098.6607606,1,Point,0.32,0.88848
2024-05-10 09:58:20.248089,1715344100.2480893,1,Point,0.33429,0.88603
2024-05-10 09:58:21.022345,1715344101.022346,1,Point,0.30381,0.86152
2024-05-10 09:58:35.778743,1715344115.7787433,1,Point,0.32952,0.88603
2024-05-10 09:58:36.261042,1715344116.261042,1,Point,0.34095,0.88725
2024-05-10 09:58:46.638714,1715344126.6387146,1,Point,0.29238,0.85417
2024-05-10 09:58:57.644316,1715344137.644316,1,Point,0.3019,0.76471
2024-05-10 09:59:05.808402,1715344145.808402,1,Point,0.29619,0.68015
2024-05-10 09:59:17.744620,1715344157.7446203,1,Point,0.33905,0.67279
2024-05-10 09:59:19.061665,1715344159.0616655,1,Task3 End,0.0,0.0
2024-05-10 10:00:59.000197,1715344259.0001974,1,Point,0.34952,0.82108
2024-05-10 10:01:20.710628,1715344280.7106285,1,Task4 Start,0.0,0.0
2024-05-10 10:01:34.973029,1715344294.9730294,1,Point,0.44476,0.8174
2024-05-10 10:01:40.100272,1715344300.100273,1,Point,0.45143,0.86887
2024-05-10 10:01:57.056027,1715344317.0560274,1,Point,0.55619,0.86029
2024-05-10 10:02:04.123860,1715344324.1238606,1,Point,0.57714,0.86887
2024-05-10 10:02:19.657968,1715344339.657969,1,Point,0.62095,0.87255
2024-05-10 10:02:26.984041,1715344346.9840417,1,Point,0.65619,0.8652
