Time,Unix,Floor,Marker,X,Y
2024-05-14 13:36:03.553395,1715702763.5533953,0,Experiment.Start,0.0,0.0
2024-05-14 13:36:04.681950,1715702764.6819508,0,Eyetracking Record?,0.0,0.0
2024-05-14 13:36:06.392244,1715702766.392245,0,Watch Record?,0.0,0.0
2024-05-14 13:36:08.163406,1715702768.1634068,0,Joystick Record?,0.0,0.0
2024-05-14 13:36:09.245011,1715702769.2450118,0,Research Camera?,0.0,0.0
2024-05-14 13:36:10.576947,1715702770.5769477,0,Angular Measure?,0.0,0.0
2024-05-14 13:36:12.410150,1715702772.4101498,0,Iphone?,0.0,0.0
2024-05-14 13:38:02.268080,1715702882.2680805,0,Task1 Start,0.0,0.0
2024-05-14 13:38:04.228420,1715702884.2284203,0,Point,0.17429,0.58824
2024-05-14 13:38:11.622817,1715702891.6228173,0,Point,0.17714,0.65196
2024-05-14 13:38:15.286038,1715702895.286038,0,Point,0.14,0.65931
2024-05-14 13:38:23.488238,1715702903.4882388,0,Point,0.08476,0.63603
2024-05-14 13:38:28.806375,1715702908.8063753,0,Point,0.14095,0.66054
2024-05-14 13:38:45.414036,1715702925.4140363,0,Point,0.14571,0.86887
2024-05-14 13:38:50.995255,1715702930.9952557,0,Point,0.18476,0.8652
2024-05-14 13:38:58.256751,1715702938.2567515,0,Point,0.24286,0.86642
2024-05-14 13:39:02.475508,1715702942.4755082,0,Point,0.28667,0.86397
2024-05-14 13:39:11.178861,1715702951.1788614,0,Point,0.33333,0.8701
2024-05-14 13:39:12.511857,1715702952.5118568,0,Task1 End,0.0,0.0
2024-05-14 13:41:20.440209,1715703080.4402094,0,Task2 Start,0.0,0.0
2024-05-14 13:41:26.227500,1715703086.2275004,0,Point,0.28,0.86397
2024-05-14 13:41:30.398429,1715703090.398429,0,Point,0.24571,0.86887
2024-05-14 13:41:37.157245,1715703097.157245,0,Point,0.18667,0.86397
2024-05-14 13:41:42.693363,1715703102.6933632,0,Point,0.14762,0.85662
2024-05-14 13:41:58.856158,1715703118.8561583,0,Point,0.1419,0.65686
2024-05-14 13:42:11.362714,1715703131.3627143,0,Point,0.08667,0.61887
2024-05-14 13:42:13.263770,1715703133.2637706,0,Task2 End,0.0,0.0
2024-05-14 13:43:20.614052,1715703200.6140523,0,Task3 Start,0.0,0.0
2024-05-14 13:43:27.328232,1715703207.3282328,0,Point,0.13714,0.65686
2024-05-14 13:43:32.620272,1715703212.6202722,0,Point,0.18,0.65809
2024-05-14 13:43:47.157583,1715703227.157584,0,Point,0.17619,0.52941
2024-05-14 13:43:52.866957,1715703232.8669574,0,Point,0.17619,0.48407
2024-05-14 13:44:14.524136,1715703254.5241368,1,Point,0.28857,0.48284
2024-05-14 13:44:32.202572,1715703272.2025726,1,Point,0.30762,0.66054
2024-05-14 13:44:53.829145,1715703293.8291452,1,Point,0.30952,0.88235
2024-05-14 13:45:47.231262,1715703347.2312627,1,Point,0.29905,0.66544
2024-05-14 13:45:52.808101,1715703352.8081012,1,Point,0.34476,0.66054
2024-05-14 13:45:54.173711,1715703354.173711,1,Task3 End,0.0,0.0
2024-05-14 13:47:50.589697,1715703470.5924895,1,Task4 Start,0.0,0.0
2024-05-14 13:47:51.883144,1715703471.8831444,1,Point,0.35048,0.82353
2024-05-14 13:48:03.690259,1715703483.6902595,1,Point,0.44857,0.82843
2024-05-14 13:48:06.813554,1715703486.8135548,1,Point,0.45714,0.86152
2024-05-14 13:48:21.551545,1715703501.5515456,1,Point,0.56667,0.86152
2024-05-14 13:48:42.448588,1715703522.4485888,1,Point,0.65905,0.8799
2024-05-14 13:48:46.583089,1715703526.5830889,1,Point,0.63429,0.88358
