Time,Unix,Floor,Marker,X,Y
2024-05-07 11:19:59.112179,1715089799.1121795,0,Experiment.Start,0.0,0.0
2024-05-07 11:19:59.566612,1715089799.5666127,0,Eyetracking Record?,0.0,0.0
2024-05-07 11:20:01.966235,1715089801.9662354,0,Watch Record?,0.0,0.0
2024-05-07 11:20:02.691528,1715089802.6915286,0,Joystick Record?,0.0,0.0
2024-05-07 11:20:03.299856,1715089803.2998562,0,Research Camera?,0.0,0.0
2024-05-07 11:20:03.975635,1715089803.9756353,0,Angular Measure?,0.0,0.0
2024-05-07 11:20:07.801789,1715089807.8017895,0,Iphone?,0.0,0.0
2024-05-07 11:21:56.015135,1715089916.015135,0,Task1 Start,0.0,0.0
2024-05-07 11:21:57.603561,1715089917.6035614,0,Point,0.17333,0.58211
2024-05-07 11:22:05.522253,1715089925.5222535,0,Point,0.17619,0.61887
2024-05-07 11:22:09.239766,1715089929.2397668,0,Point,0.17524,0.65564
2024-05-07 11:22:13.705776,1715089933.7057765,0,Point,0.14095,0.64951
2024-05-07 11:22:33.325892,1715089953.325893,0,Point,0.13905,0.86152
2024-05-07 11:22:36.301969,1715089956.30197,0,Point,0.14476,0.88603
2024-05-07 11:22:42.148582,1715089962.148583,0,Point,0.14381,0.85784
2024-05-07 11:22:48.731662,1715089968.7316623,0,Point,0.18952,0.86275
2024-05-07 11:22:52.492517,1715089972.4925177,0,Point,0.18857,0.85417
2024-05-07 11:22:52.653386,1715089972.6533868,0,Point,0.18857,0.85417
2024-05-07 11:23:01.269967,1715089981.2699676,0,Point,0.24571,0.86765
2024-05-07 11:23:05.505484,1715089985.5054843,0,Point,0.28381,0.86152
2024-05-07 11:23:05.537216,1715089985.537216,0,Point,0.28381,0.86152
2024-05-07 11:23:13.511392,1715089993.5113926,0,Point,0.30952,0.86642
2024-05-07 11:23:20.345269,1715090000.3452694,0,Point,0.32476,0.8652
2024-05-07 11:23:21.231847,1715090001.2318468,0,Task1 End,0.0,0.0
2024-05-07 11:25:27.639720,1715090127.6397207,0,Task2 Start,0.0,0.0
2024-05-07 11:25:30.409200,1715090130.4092002,0,Point,0.32667,0.86765
2024-05-07 11:25:41.596951,1715090141.596951,0,Point,0.28667,0.85907
2024-05-07 11:25:48.269421,1715090148.2694213,0,Point,0.28381,0.80637
2024-05-07 11:25:53.391850,1715090153.3918502,0,Point,0.29619,0.80392
2024-05-07 11:25:53.724447,1715090153.724447,0,Point,0.28286,0.80637
2024-05-07 11:26:07.156674,1715090167.1566741,0,Point,0.28762,0.65564
2024-05-07 11:26:29.159083,1715090189.1590834,0,Point,0.18095,0.66054
2024-05-07 11:26:34.916086,1715090194.916086,0,Point,0.1419,0.65564
2024-05-07 11:26:41.721183,1715090201.721184,0,Point,0.13238,0.65196
2024-05-07 11:26:45.718336,1715090205.7183363,0,Point,0.13905,0.65319
2024-05-07 11:26:48.366802,1715090208.3668027,0,Point,0.13714,0.69975
