Time,Unix,Floor,Marker,X,Y
2024-05-08 12:49:49.415546,1715181589.415547,0,Experiment.Start,0.0,0.0
2024-05-08 12:49:50.969042,1715181590.9690428,0,Eyetracking Record?,0.0,0.0
2024-05-08 12:50:46.411502,1715181646.4115021,0,Point,0.00095,0.5723
2024-05-08 12:50:50.391419,1715181650.3914194,0,Watch Record?,0.0,0.0
2024-05-08 12:50:51.398928,1715181651.3989284,0,Joystick Record?,0.0,0.0
2024-05-08 12:50:52.421658,1715181652.421658,0,Research Camera?,0.0,0.0
2024-05-08 12:50:58.760094,1715181658.7600946,0,Angular Measure?,0.0,0.0
2024-05-08 12:51:15.739505,1715181675.7395053,0,Iphone?,0.0,0.0
2024-05-08 12:52:28.735747,1715181748.7357476,0,Task1 Start,0.0,0.0
2024-05-08 12:52:30.953818,1715181750.9538186,0,Point,0.17333,0.59314
2024-05-08 12:52:40.582356,1715181760.5823565,0,Point,0.17429,0.65686
2024-05-08 12:52:45.786077,1715181765.7860775,0,Point,0.00095,0.92892
2024-05-08 12:52:52.477141,1715181772.4771416,0,Point,0.24571,0.65931
2024-05-08 12:53:04.283601,1715181784.283602,0,Point,0.28762,0.67157
2024-05-08 12:53:18.669751,1715181798.669751,0,Point,0.00095,0.93015
2024-05-08 12:53:20.362563,1715181800.3625631,0,Point,0.28286,0.80882
2024-05-08 12:53:41.179492,1715181821.1794922,0,Point,0.28571,0.85907
2024-05-08 12:53:52.714964,1715181832.714964,0,Point,0.34476,0.87132
2024-05-08 12:53:53.967523,1715181833.9675236,0,Task1 End,0.0,0.0
2024-05-08 12:54:43.599948,1715181883.5999484,0,Point,0.00095,0.55392
2024-05-08 12:55:34.073436,1715181934.0734363,0,Point,0.00286,0.6777
2024-05-08 12:55:39.403962,1715181939.4039621,0,Point,0.00095,0.68137
2024-05-08 12:56:04.757043,1715181964.7570431,0,Task2 Start,0.0,0.0
2024-05-08 12:56:14.110685,1715181974.110686,0,Point,0.2819,0.8701
2024-05-08 12:56:20.526767,1715181980.5267677,0,Point,0.24095,0.87132
2024-05-08 12:56:28.325316,1715181988.3253167,0,Point,0.18667,0.86765
2024-05-08 12:56:34.714206,1715181994.7142067,0,Point,0.14667,0.86765
2024-05-08 12:56:40.176564,1715182000.1765645,0,Point,0.00095,0.56618
