Time,Unix,Floor,Marker,X,Y
2024-05-11 12:12:48.239401,1715438568.239401,0,Experiment.Start,0.0,0.0
2024-05-11 12:20:08.734670,1715439008.7346706,0,Eyetracking Record?,0.0,0.0
2024-05-11 12:20:42.824202,1715439042.8242028,0,Watch Record?,0.0,0.0
2024-05-11 12:20:43.508099,1715439043.5080996,0,Joystick Record?,0.0,0.0
2024-05-11 12:20:44.021584,1715439044.0215838,0,Research Camera?,0.0,0.0
2024-05-11 12:20:44.766734,1715439044.7667344,0,Angular Measure?,0.0,0.0
2024-05-11 12:20:46.175342,1715439046.175342,0,Iphone?,0.0,0.0
2024-05-11 12:21:52.068250,1715439112.0682502,0,Point,0.16952,0.58088
2024-05-11 12:22:39.190201,1715439159.1902015,0,Task1 Start,0.0,0.0
2024-05-11 12:22:47.934524,1715439167.934524,0,Point,0.17429,0.65074
2024-05-11 12:22:54.470557,1715439174.4705575,0,Point,0.19143,0.65809
2024-05-11 12:22:54.580841,1715439174.5808413,0,Point,0.19143,0.65809
2024-05-11 12:23:03.249712,1715439183.2497122,0,Point,0.24667,0.65686
2024-05-11 12:23:10.569967,1715439190.5699675,0,Point,0.25048,0.6299
2024-05-11 12:23:11.682354,1715439191.682355,0,Point,0.24857,0.61275
2024-05-11 12:23:12.215764,1715439192.2157645,0,Point,0.24762,0.59559
2024-05-11 12:23:22.926725,1715439202.9267254,0,Point,0.34571,0.59069
2024-05-11 12:23:31.427542,1715439211.4275427,0,Point,0.34571,0.65931
2024-05-11 12:23:42.765747,1715439222.7657478,0,Point,0.28381,0.65931
2024-05-11 12:23:58.420179,1715439238.4201791,0,Point,0.28667,0.81005
2024-05-11 12:24:04.102764,1715439244.1027641,0,Point,0.32762,0.80637
2024-05-11 12:24:11.385925,1715439251.3859255,0,Point,0.28762,0.81618
2024-05-11 12:24:16.199783,1715439256.1997833,0,Point,0.28762,0.86642
2024-05-11 12:24:22.566265,1715439262.5662656,0,Point,0.24381,0.86765
2024-05-11 12:24:35.639412,1715439275.6394122,0,Point,0.18762,0.87132
2024-05-11 12:24:41.302548,1715439281.302548,0,Point,0.19143,0.84191
2024-05-11 12:24:41.874467,1715439281.8744671,0,Point,0.18952,0.86642
2024-05-11 12:24:49.840512,1715439289.8405125,0,Point,0.24667,0.86765
2024-05-11 12:24:54.574960,1715439294.5749605,0,Point,0.28476,0.86029
2024-05-11 12:25:02.039114,1715439302.0391145,0,Point,0.32952,0.8652
2024-05-11 12:25:02.857671,1715439302.857671,0,Task1 End,0.0,0.0
2024-05-11 12:27:07.110646,1715439427.1106467,0,Task2 Start,0.0,0.0
2024-05-11 12:27:08.841245,1715439428.8412452,0,Point,0.32762,0.87132
2024-05-11 12:27:20.700669,1715439440.7006693,0,Point,0.28095,0.8652
2024-05-11 12:27:25.846765,1715439445.8467653,0,Point,0.27905,0.81985
2024-05-11 12:27:28.349911,1715439448.3499117,0,Point,0.28571,0.8027
2024-05-11 12:27:35.314556,1715439455.314556,0,Point,0.29048,0.71691
2024-05-11 12:27:38.534733,1715439458.5347338,0,Point,0.28952,0.66054
2024-05-11 12:27:45.101558,1715439465.1015582,0,Point,0.24667,0.66054
2024-05-11 12:27:52.907618,1715439472.907618,0,Point,0.2,0.65441
2024-05-11 12:27:54.067545,1715439474.0675457,0,Point,0.16952,0.66176
2024-05-11 12:28:00.868348,1715439480.8683488,0,Point,0.17238,0.61275
2024-05-11 12:28:06.325997,1715439486.3259978,0,Point,0.17524,0.64706
2024-05-11 12:28:10.226675,1715439490.2266755,0,Point,0.12762,0.64583
2024-05-11 12:28:15.150332,1715439495.150333,0,Point,0.09333,0.6348
2024-05-11 12:28:15.765226,1715439495.7652266,0,Point,0.08286,0.62132
2024-05-11 12:28:15.812470,1715439495.8124707,0,Point,0.08286,0.62132
2024-05-11 12:28:17.604976,1715439497.604977,0,Task2 End,0.0,0.0
2024-05-11 12:30:05.244794,1715439605.2447941,0,Task3 Start,0.0,0.0
2024-05-11 12:30:07.448447,1715439607.448448,0,Point,0.08476,0.62255
2024-05-11 12:30:07.860982,1715439607.860982,0,Point,0.10095,0.63113
2024-05-11 12:30:12.619499,1715439612.6194994,0,Point,0.13429,0.66422
