,Time,Unix,Floor,Marker,X,Y
33,2024-05-01 15:40:50.031694,1714587050.031695,0,Point,0.08571,0.61275
34,2024-05-01 15:41:03.323994,1714587063.3239942,0,Task3 Start,0.0,0.0
35,2024-05-01 15:41:11.095814,1714587071.0958147,0,Point,0.08762,0.63603
36,2024-05-01 15:41:15.678646,1714587075.6786463,0,Point,0.11048,0.64338
37,2024-05-01 15:41:22.584010,1714587082.584011,0,Point,0.16952,0.63603
38,2024-05-01 15:41:36.108854,1714587096.1088543,0,Point,0.1781,0.55515
39,2024-05-01 15:41:41.900305,1714587101.9003048,0,Point,0.17238,0.47672
40,2024-05-01 15:41:51.095577,1714587111.095578,0,Point,0.22952,0.47794
41,2024-05-01 15:42:13.652957,1714587133.6529574,1,Point,0.28286,0.47794
42,2024-05-01 15:42:17.854084,1714587137.854084,1,Point,0.30381,0.47672
43,2024-05-01 15:42:29.114921,1714587149.1149216,1,Point,0.31619,0.48039
44,2024-05-01 15:42:45.224980,1714587165.2249808,1,Point,0.38952,0.48284
45,2024-05-01 15:43:09.279698,1714587189.2796981,1,Point,0.38762,0.50858
46,2024-05-01 15:43:24.836262,1714587204.8362622,1,Point,0.30857,0.50123
47,2024-05-01 15:43:43.006331,1714587223.0063312,1,Point,0.30762,0.6348
48,2024-05-01 15:44:15.342619,1714587255.3426194,1,Point,0.30286,0.86887
49,2024-05-01 15:44:27.680655,1714587267.680655,1,Point,0.33238,0.88725
50,2024-05-01 15:44:33.712728,1714587273.7127283,1,Point,0.29714,0.875
51,2024-05-01 15:44:50.797816,1714587290.7978163,1,Point,0.30286,0.66299
52,2024-05-01 15:44:57.380247,1714587297.380247,1,Point,0.32857,0.66544
53,2024-05-01 15:47:04.322485,1714587424.322486,1,Point,0.34286,0.82108
54,2024-05-01 15:47:06.586554,1714587426.586554,1,Point,0.45048,0.82598
55,2024-05-01 15:47:07.870520,1714587427.8705206,1,Point,0.45619,0.85907
56,2024-05-01 15:47:26.781613,1714587446.7816133,1,Point,0.53619,0.86397
57,2024-05-01 15:47:33.944807,1714587453.9448068,1,Point,0.56952,0.875
58,2024-05-01 15:47:39.415438,1714587459.4154382,1,Point,0.62857,0.87623
59,2024-05-01 15:47:42.097015,1714587462.0970151,1,Point,0.63048,0.88113
60,2024-05-01 15:47:43.070948,1714587463.0709486,1,Task4 End,0.0,0.0
61,2024-05-01 15:48:38.391006,1714587518.3910067,1,Point,0.63524,0.88235
62,2024-05-01 15:48:43.712908,1714587523.7129085,1,Task5 Start,0.0,0.0
63,2024-05-01 15:48:56.633487,1714587536.633488,1,Point,0.56952,0.8652
64,2024-05-01 15:49:14.183690,1714587554.1836905,1,Point,0.45238,0.86029
65,2024-05-01 15:49:16.091817,1714587556.091818,1,Point,0.45238,0.86397
66,2024-05-01 15:49:22.472959,1714587562.4729598,1,Point,0.45238,0.79289
67,2024-05-01 15:49:32.030351,1714587572.0303519,1,Point,0.44952,0.70343
68,2024-05-01 15:49:42.394174,1714587582.3941746,1,Point,0.45048,0.6152
69,2024-05-01 15:49:57.760652,1714587597.7606525,1,Point,0.58095,0.62255
70,2024-05-01 15:49:59.856553,1714587599.8565536,1,Task5 End,0.0,0.0
71,2024-05-01 15:50:48.181346,1714587648.181346,1,Point,0.5819,0.61887
72,2024-05-01 15:50:49.036989,1714587649.03699,1,Task6 Start,0.0,0.0
73,2024-05-01 15:51:06.554615,1714587666.5546157,1,Point,0.45048,0.61397
74,2024-05-01 15:51:16.879317,1714587676.879318,1,Point,0.44857,0.71936
75,2024-05-01 15:51:29.304322,1714587689.3043222,1,Point,0.45333,0.78922
76,2024-05-01 15:51:35.782455,1714587695.7824552,1,Point,0.45048,0.8223
77,2024-05-01 15:51:41.055232,1714587701.055232,1,Point,0.45238,0.84681
78,2024-05-01 15:52:05.337982,1714587725.3379822,1,Point,0.44762,0.71814
79,2024-05-01 15:52:21.881326,1714587741.8813267,1,Point,0.33238,0.71446
80,2024-05-01 15:52:30.050529,1714587750.0505295,1,Point,0.31333,0.67525
81,2024-05-01 15:52:51.100895,1714587771.1008956,1,Point,0.31333,0.46201
82,2024-05-01 15:52:51.770971,1714587771.770971,1,Point,0.30952,0.45098
83,2024-05-01 15:52:52.785185,1714587772.7851858,1,Task6 End,0.0,0.0
84,2024-05-01 15:53:51.247458,1714587831.247459,1,Point,0.31238,0.45343
85,2024-05-01 15:53:53.855462,1714587833.855463,1,Task7 Start,0.0,0.0
86,2024-05-01 15:54:02.303313,1714587842.3033133,1,Point,0.37143,0.43995
87,2024-05-01 15:54:10.811709,1714587850.8117096,1,Point,0.36381,0.35662
88,2024-05-01 15:54:22.110949,1714587862.11095,1,Point,0.36762,0.25858
89,2024-05-01 15:54:27.522790,1714587867.522791,1,Point,0.39619,0.25
90,2024-05-01 15:54:35.798416,1714587875.7984169,1,Point,0.44762,0.25858
91,2024-05-01 15:54:44.764958,1714587884.7649586,1,Point,0.5019,0.25735
92,2024-05-01 15:54:45.756512,1714587885.7565124,1,Task7 End,0.0,0.0
93,2024-05-01 15:55:43.578146,1714587943.578147,1,Point,0.50286,0.25368
94,2024-05-01 15:55:44.631811,1714587944.6318119,1,Task8 Start,0.0,0.0
95,2024-05-01 15:55:49.939179,1714587949.9391797,1,Point,0.44381,0.24877
96,2024-05-01 15:56:00.484671,1714587960.4846716,1,Point,0.36476,0.26225
97,2024-05-01 15:56:05.278107,1714587965.2781076,1,Point,0.33048,0.25368
98,2024-05-01 15:56:10.954023,1714587970.9545343,1,Point,0.29143,0.25858
99,2024-05-01 15:56:18.456146,1714587978.4561465,1,Point,0.25429,0.25245
100,2024-05-01 15:56:20.422590,1714587980.42259,1,Point,0.21619,0.25368
101,2024-05-01 15:56:22.134794,1714587982.1347945,1,Task8 End,0.0,0.0
102,2024-05-01 15:57:04.999821,1714588024.9998217,1,Point,0.21238,0.25123
103,2024-05-01 15:57:35.799185,1714588055.7991858,4,Point,0.44762,0.3799
104,2024-05-01 15:59:01.963492,1714588141.9634922,4,Task9 Start,0.0,0.0
105,2024-05-01 15:59:10.187698,1714588150.1876984,4,Point,0.44381,0.2402
106,2024-05-01 15:59:17.317537,1714588157.3175378,4,Point,0.44286,0.21569
107,2024-05-01 15:59:20.979914,1714588160.979915,4,Point,0.44286,0.22794
108,2024-05-01 15:59:21.871233,1714588161.8712337,4,Point,0.44857,0.20343
109,2024-05-01 15:59:31.808014,1714588171.8080142,4,Point,0.44476,0.12132
110,2024-05-01 15:59:39.530376,1714588179.5303764,4,Point,0.38286,0.1152
111,2024-05-01 15:59:43.903623,1714588183.9036233,4,Point,0.38095,0.14461
112,2024-05-01 15:59:43.935225,1714588183.935226,4,Point,0.38095,0.14461
113,2024-05-01 15:59:44.283880,1714588184.2838807,4,Point,0.37524,0.13603
114,2024-05-01 15:59:45.392508,1714588185.3925085,4,Task9 End,0.0,0.0
115,2024-05-01 16:00:25.373323,1714588225.3733237,4,Point,0.32286,0.54412
116,2024-05-01 16:01:11.345105,1714588271.3451054,4,Point,0.31143,0.54412
117,2024-05-01 16:01:18.922492,1714588278.9224925,4,Task10 Start,0.0,0.0
118,2024-05-01 16:01:24.165436,1714588284.165437,4,Point,0.24667,0.54289
119,2024-05-01 16:01:41.454608,1714588301.4546082,4,Point,0.1419,0.54289
120,2024-05-01 16:01:46.831073,1714588306.8310733,4,Point,0.14476,0.46446
121,2024-05-01 16:01:48.869857,1714588308.8698578,4,Point,0.16476,0.45711
122,2024-05-01 16:01:50.705255,1714588310.7052555,4,Point,0.15619,0.4375
123,2024-05-01 16:01:52.399643,1714588312.3996432,4,Task10 End,0.0,0.0
124,2024-05-01 16:02:04.413596,1714588324.4135964,4,Point,0.31238,0.45956
125,2024-05-01 16:04:02.401313,1714588442.4013138,4,Task11 Start,0.0,0.0
126,2024-05-01 16:04:06.409754,1714588446.4097543,4,Point,0.25143,0.45711
127,2024-05-01 16:04:22.093540,1714588462.0935404,4,Point,0.14476,0.45343
128,2024-05-01 16:04:28.813474,1714588468.813475,4,Point,0.13238,0.53309
129,2024-05-01 16:04:32.014968,1714588472.0149686,4,Point,0.15333,0.53799
130,2024-05-01 16:04:32.804529,1714588472.8045292,4,Point,0.16952,0.56127
131,2024-05-01 16:04:35.353749,1714588475.35375,4,Task11 End,0.0,0.0
132,2024-05-01 16:05:22.209355,1714588522.209355,4,Point,0.38952,0.3848
133,2024-05-01 16:05:23.741888,1714588523.7418883,4,Point,0.37905,0.36887
134,2024-05-01 16:06:03.211092,1714588563.2110925,4,Point,0.38476,0.35417
135,2024-05-01 16:06:06.953749,1714588566.953749,4,Task12 Start,0.0,0.0
136,2024-05-01 16:06:16.033506,1714588576.0335064,4,Point,0.38952,0.27083
137,2024-05-01 16:06:16.112222,1714588576.1122222,4,Point,0.38952,0.27083
138,2024-05-01 16:06:25.037599,1714588585.0375996,4,Point,0.44762,0.26471
139,2024-05-01 16:06:31.981088,1714588591.9810884,4,Point,0.44857,0.15809
140,2024-05-01 16:06:35.185818,1714588595.1858184,4,Point,0.4619,0.14093
141,2024-05-01 16:06:36.374515,1714588596.3745153,4,Task12 End,0.0,0.0
142,2024-05-01 16:07:54.340969,1714588674.3409698,2,Point,0.34571,0.53922
143,2024-05-01 16:09:59.522516,1714588799.5225167,2,Point,0.34762,0.19485
144,2024-05-01 16:11:59.780445,1714588919.7804458,2,Task13 Start,0.0,0.0
145,2024-05-01 16:12:01.234025,1714588921.2340257,2,Point,0.34857,0.19853
146,2024-05-01 16:12:01.946305,1714588921.9463053,2,Point,0.34286,0.16544
147,2024-05-01 16:12:11.997376,1714588931.9973767,2,Point,0.27143,0.16422
148,2024-05-01 16:12:20.707413,1714588940.7074134,2,Point,0.26286,0.2451
149,2024-05-01 16:12:29.371077,1714588949.371077,2,Point,0.30762,0.25
150,2024-05-01 16:12:33.689247,1714588953.6892474,2,Point,0.3381,0.25613
151,2024-05-01 16:12:38.118098,1714588958.1180985,2,Point,0.37143,0.24877
152,2024-05-01 16:12:40.845568,1714588960.8455682,2,Point,0.37905,0.25
153,2024-05-01 16:12:43.127147,1714588963.127147,2,Point,0.33524,0.25123
154,2024-05-01 16:13:08.398253,1714588988.398254,2,Point,0.34571,0.35907
155,2024-05-01 16:13:11.537892,1714588991.5378926,2,Point,0.34667,0.46446
156,2024-05-01 16:13:13.841668,1714588993.8416681,2,Point,0.34571,0.51961
157,2024-05-01 16:13:16.986070,1714588996.9860702,2,Point,0.32286,0.56618
158,2024-05-01 16:13:32.275583,1714589012.275584,2,Task13 End,0.0,0.0
159,2024-05-01 16:14:16.340156,1714589056.3401563,2,Point,0.45238,0.54167
160,2024-05-01 16:14:23.641420,1714589063.6414204,2,Point,0.51333,0.54412
161,2024-05-01 16:14:31.557083,1714589071.5570834,2,Point,0.57238,0.54534
162,2024-05-01 16:14:40.736516,1714589080.7365162,2,Point,0.66476,0.55025
163,2024-05-01 16:14:48.760816,1714589088.7608163,2,Point,0.7019,0.55147
164,2024-05-01 16:14:57.746093,1714589097.7460935,2,Point,0.69905,0.45466
165,2024-05-01 16:14:57.898143,1714589097.8981433,2,Point,0.69905,0.45466
166,2024-05-01 16:15:04.657941,1714589104.6579418,2,Point,0.76381,0.4424
167,2024-05-01 16:15:05.593044,1714589105.5930443,2,Point,0.77333,0.4424
168,2024-05-01 16:15:09.518785,1714589109.5187857,2,Point,0.80762,0.41299
169,2024-05-01 16:17:29.752279,1714589249.7522795,2,Point,0.78857,0.41299
170,2024-05-01 16:17:30.611815,1714589250.611816,2,Task14 Start,0.0,0.0
171,2024-05-01 16:17:34.652766,1714589254.6527667,2,Point,0.77238,0.41054
172,2024-05-01 16:17:40.551963,1714589260.5519636,2,Point,0.77333,0.44363
173,2024-05-01 16:17:48.532229,1714589268.5322292,2,Point,0.70667,0.45343
174,2024-05-01 16:17:53.477951,1714589273.4779518,2,Point,0.67905,0.45343
175,2024-05-01 16:18:03.850287,1714589283.8502872,2,Point,0.65524,0.45956
176,2024-05-01 16:18:38.250168,1714589318.250168,2,Point,0.44762,0.45833
177,2024-05-01 16:18:45.062595,1714589325.0625958,2,Point,0.44762,0.49265
178,2024-05-01 16:18:53.416048,1714589333.416048,2,Point,0.44667,0.45711
179,2024-05-01 16:19:16.029399,1714589356.0293996,2,Point,0.6581,0.45343
180,2024-05-01 16:19:26.421458,1714589366.421458,2,Point,0.6581,0.35294
181,2024-05-01 16:19:30.751569,1714589370.7515688,2,Point,0.67619,0.35417
182,2024-05-01 16:19:33.917241,1714589373.9172418,2,Point,0.66095,0.36029
183,2024-05-01 16:19:48.422737,1714589388.422737,2,Point,0.65714,0.48775
184,2024-05-01 16:19:57.535947,1714589397.535947,2,Point,0.65714,0.54412
185,2024-05-01 16:20:13.930387,1714589413.9303875,2,Point,0.60476,0.54779
186,2024-05-01 16:20:15.689335,1714589415.6893358,2,Point,0.57333,0.54412
187,2024-05-01 16:20:15.893955,1714589415.8939552,2,Point,0.57333,0.54412
188,2024-05-01 16:20:25.013266,1714589425.0132663,2,Point,0.5419,0.54412
189,2024-05-01 16:20:37.717819,1714589437.71782,2,Point,0.44667,0.54167
190,2024-05-01 16:20:47.111993,1714589447.1119936,2,Point,0.3781,0.54167
191,2024-05-01 16:20:50.838501,1714589450.8385015,2,Point,0.35524,0.53799
192,2024-05-01 16:20:53.622615,1714589453.6226153,2,Task14 End,0.0,0.0
193,2024-05-01 16:20:58.860209,1714589458.86021,2,Experiment.End,0.0,0.0
