Time,Unix,Floor,Marker,X,Y
2024-05-15 15:40:16.414721,1715796616.414721,0,Experiment.Start,0.0,0.0
2024-05-15 15:40:17.517226,1715796617.517227,0,Eyetracking Record?,0.0,0.0
2024-05-15 15:40:18.601047,1715796618.6010473,0,Watch Record?,0.0,0.0
2024-05-15 15:40:19.727709,1715796619.7277093,0,Joystick Record?,0.0,0.0
2024-05-15 15:40:20.952488,1715796620.952488,0,Research Camera?,0.0,0.0
2024-05-15 15:40:23.081552,1715796623.0815527,0,Angular Measure?,0.0,0.0
2024-05-15 15:40:24.100424,1715796624.1004245,0,Iphone?,0.0,0.0
2024-05-15 15:41:39.886031,1715796699.8860314,0,Task1 Start,0.0,0.0
2024-05-15 15:41:41.321331,1715796701.3213313,0,Point,0.17619,0.58701
2024-05-15 15:41:49.178998,1715796709.1789987,0,Point,0.17524,0.65686
2024-05-15 15:41:57.731582,1715796717.7315826,0,Point,0.25524,0.65686
2024-05-15 15:42:03.600352,1715796723.600353,0,Point,0.28476,0.65809
2024-05-15 15:42:16.001875,1715796736.0018756,0,Point,0.28476,0.81127
2024-05-15 15:42:20.426116,1715796740.426116,0,Point,0.28286,0.86397
2024-05-15 15:42:27.912230,1715796747.9122298,0,Point,0.33048,0.86642
2024-05-15 15:42:29.981023,1715796749.9810236,0,Task1 End,0.0,0.0
2024-05-15 15:44:38.711875,1715796878.711876,0,Task2 Start,0.0,0.0
2024-05-15 15:44:44.558728,1715796884.558728,0,Point,0.28286,0.86642
2024-05-15 15:45:01.633410,1715796901.6334102,0,Point,0.28476,0.65686
2024-05-15 15:45:08.742827,1715796908.7428272,0,Point,0.24857,0.65931
2024-05-15 15:45:15.247860,1715796915.2478604,0,Point,0.17524,0.65564
2024-05-15 15:45:28.305025,1715796928.3050253,0,Point,0.24952,0.64706
2024-05-15 15:45:34.113256,1715796934.1132567,0,Point,0.24952,0.59436
2024-05-15 15:45:45.878746,1715796945.878746,0,Point,0.34857,0.59069
2024-05-15 15:45:54.272235,1715796954.2722356,0,Point,0.34857,0.65931
2024-05-15 15:46:08.608575,1715796968.6085758,0,Point,0.28762,0.65319
2024-05-15 15:46:22.865145,1715796982.8651457,0,Point,0.16571,0.65441
2024-05-15 15:46:31.931837,1715796991.9318368,0,Point,0.14476,0.74265
2024-05-15 15:46:46.236764,1715797006.2367647,0,Point,0.14286,0.86887
2024-05-15 15:47:09.424974,1715797029.424975,0,Point,0.1419,0.66176
2024-05-15 15:47:18.549400,1715797038.5494,0,Point,0.09048,0.61029
2024-05-15 15:47:20.280966,1715797040.2809663,0,Task2 End,0.0,0.0
2024-05-15 15:48:37.573815,1715797117.5738158,0,Task3 Start,0.0,0.0
2024-05-15 15:48:46.815507,1715797126.8155072,0,Point,0.1419,0.64951
2024-05-15 15:48:50.066221,1715797130.0662212,0,Point,0.17714,0.64461
2024-05-15 15:49:02.149867,1715797142.1498678,0,Point,0.17714,0.56618
2024-05-15 15:49:07.039174,1715797147.039174,0,Point,0.18,0.47672
2024-05-15 15:49:27.932030,1715797167.9320307,1,Point,0.29714,0.48039
2024-05-15 15:49:54.501244,1715797194.5012443,1,Point,0.1981,0.50245
2024-05-15 15:50:01.799855,1715797201.799855,1,Point,0.11524,0.49142
2024-05-15 15:50:21.201356,1715797221.2013562,1,Point,0.30286,0.50613
2024-05-15 15:50:37.366182,1715797237.3661828,1,Point,0.31238,0.64093
2024-05-15 15:51:05.639984,1715797265.6399844,1,Point,0.32667,0.67157
2024-05-15 15:51:06.817671,1715797266.8176715,1,Task3 End,0.0,0.0
2024-05-15 15:52:58.103381,1715797378.1033812,1,Task4 Start,0.0,0.0
2024-05-15 15:52:59.950852,1715797379.9508529,1,Point,0.34476,0.82353
2024-05-15 15:53:13.319290,1715797393.3192902,1,Point,0.45333,0.8223
2024-05-15 15:53:15.524215,1715797395.5242157,1,Point,0.45238,0.86275
2024-05-15 15:53:29.734554,1715797409.7345548,1,Point,0.56476,0.85662
