Time,Unix,Floor,Marker,X,Y
2024-05-05 10:09:22.402012,1714912762.402012,0,Experiment.Start,0.0,0.0
2024-05-05 10:09:23.265351,1714912763.2653515,0,Eyetracking Record?,0.0,0.0
2024-05-05 10:09:24.990737,1714912764.990738,0,Watch Record?,0.0,0.0
2024-05-05 10:09:25.917034,1714912765.917034,0,Joystick Record?,0.0,0.0
2024-05-05 10:09:27.218258,1714912767.2182581,0,Research Camera?,0.0,0.0
2024-05-05 10:09:28.958178,1714912768.9581788,0,Angular Measure?,0.0,0.0
2024-05-05 10:09:30.621511,1714912770.6215117,0,Iphone?,0.0,0.0
2024-05-05 10:10:09.496546,1714912809.496546,0,Point,0.17333,0.58701
2024-05-05 10:11:54.763579,1714912914.7635798,0,Task1 Start,0.0,0.0
2024-05-05 10:12:04.281286,1714912924.2812865,0,Point,0.16286,0.64706
2024-05-05 10:12:15.901032,1714912935.9010322,0,Point,0.24857,0.65319
2024-05-05 10:12:29.450465,1714912949.4504654,0,Point,0.28762,0.64828
2024-05-05 10:12:29.528593,1714912949.5285933,0,Point,0.28762,0.64828
2024-05-05 10:12:46.866893,1714912966.8668933,0,Point,0.28476,0.8027
2024-05-05 10:12:51.770577,1714912971.7705772,0,Point,0.29143,0.86152
2024-05-05 10:13:03.359010,1714912983.359011,0,Point,0.33048,0.86765
2024-05-05 10:13:04.096397,1714912984.0963979,0,Task1 End,0.0,0.0
2024-05-05 10:15:30.037807,1714913130.037807,0,Task2 Start,0.0,0.0
2024-05-05 10:15:32.123702,1714913132.1237023,0,Point,0.33238,0.87132
2024-05-05 10:15:41.422755,1714913141.4227552,0,Point,0.28381,0.86397
2024-05-05 10:15:50.736744,1714913150.7367446,0,Point,0.24286,0.86275
2024-05-05 10:15:59.000222,1714913159.0002224,0,Point,0.19238,0.85784
2024-05-05 10:16:04.408770,1714913164.4087708,0,Point,0.14095,0.8652
2024-05-05 10:16:22.553692,1714913182.5536926,0,Point,0.14286,0.66544
2024-05-05 10:16:30.897848,1714913190.8978486,0,Point,0.08952,0.63603
2024-05-05 10:16:31.509167,1714913191.5091672,0,Point,0.08476,0.61887
2024-05-05 10:16:32.480665,1714913192.4806652,0,Task2 End,0.0,0.0
2024-05-05 10:18:14.203716,1714913294.203716,0,Point,0.08762,0.61765
2024-05-05 10:18:15.210746,1714913295.2107468,0,Task3 Start,0.0,0.0
2024-05-05 10:18:18.049059,1714913298.0490592,0,Point,0.08762,0.64093
2024-05-05 10:18:22.491983,1714913302.491984,0,Point,0.11714,0.64461
2024-05-05 10:18:24.666635,1714913304.6666358,0,Point,0.14286,0.65809
2024-05-05 10:18:40.021829,1714913320.0218291,0,Point,0.2619,0.65441
2024-05-05 10:18:53.213716,1714913333.2137167,0,Point,0.28571,0.65809
2024-05-05 10:18:53.386740,1714913333.3867407,0,Point,0.28571,0.65809
2024-05-05 10:19:03.642077,1714913343.6420772,0,Point,0.36381,0.65564
2024-05-05 10:19:18.585184,1714913358.5851846,0,Point,0.28381,0.65686
2024-05-05 10:19:28.198144,1714913368.1981444,0,Point,0.28476,0.74387
2024-05-05 10:19:30.959487,1714913370.9594872,0,Point,0.28762,0.80392
2024-05-05 10:19:36.479052,1714913376.4790523,0,Point,0.28762,0.85539
2024-05-05 10:19:54.361186,1714913394.361186,0,Point,0.24381,0.86642
2024-05-05 10:20:00.917864,1714913400.917865,0,Point,0.19143,0.85907
2024-05-05 10:20:06.029864,1714913406.0298648,0,Point,0.14381,0.86029
2024-05-05 10:20:38.046881,1714913438.0468812,0,Point,0.14762,0.65686
2024-05-05 10:20:55.545546,1714913455.5455468,0,Point,0.26762,0.65441
2024-05-05 10:21:24.362435,1714913484.362435,0,Point,0.28667,0.65441
2024-05-05 10:21:51.676078,1714913511.6760786,0,Point,0.17333,0.65196
2024-05-05 10:22:02.915139,1714913522.915139,0,Point,0.17714,0.57475
2024-05-05 10:22:10.706399,1714913530.706399,0,Point,0.17524,0.52696
2024-05-05 10:22:13.707341,1714913533.7073412,0,Point,0.17429,0.51348
2024-05-05 10:22:18.800036,1714913538.800037,0,Point,0.17429,0.47794
2024-05-05 10:22:46.369898,1714913566.3698986,1,Point,0.29333,0.48039
2024-05-05 10:23:13.606957,1714913593.606957,1,Point,0.30476,0.61642
2024-05-05 10:23:14.359520,1714913594.3595207,1,Point,0.30095,0.6924
2024-05-05 10:23:30.839803,1714913610.839804,1,Point,0.29429,0.76103
2024-05-05 10:23:44.941494,1714913624.9414945,1,Point,0.29429,0.84069
2024-05-05 10:24:00.542152,1714913640.5421526,1,Point,0.3181,0.87623
2024-05-05 10:24:09.017513,1714913649.0175133,1,Point,0.29619,0.83088
2024-05-05 10:24:22.407177,1714913662.4071772,1,Point,0.30286,0.66667
2024-05-05 10:24:25.715714,1714913665.715715,1,Point,0.32667,0.66422
2024-05-05 10:24:26.734315,1714913666.7343156,1,Task3 End,0.0,0.0
2024-05-05 10:26:42.953356,1714913802.9533563,1,Point,0.34762,0.82108
2024-05-05 10:26:59.418713,1714913819.4187136,1,Task4 Start,0.0,0.0
2024-05-05 10:27:11.900523,1714913831.900523,1,Point,0.44952,0.8223
2024-05-05 10:27:15.272776,1714913835.2727761,1,Point,0.45238,0.86275
2024-05-05 10:27:29.948123,1714913849.948124,1,Point,0.55905,0.86152
2024-05-05 10:27:35.722442,1714913855.7224422,1,Point,0.59619,0.8799
2024-05-05 10:27:42.333503,1714913862.3335035,1,Point,0.62952,0.87623
2024-05-05 10:27:44.912050,1714913864.9120502,1,Point,0.6419,0.88235
2024-05-05 10:27:46.026334,1714913866.0263343,1,Task4 End,0.0,0.0
2024-05-05 10:30:14.504924,1714914014.5049243,1,Task5 Start,0.0,0.0
2024-05-05 10:30:16.530773,1714914016.5307732,1,Point,0.64,0.88358
2024-05-05 10:30:22.228942,1714914022.2289426,1,Point,0.6619,0.86642
2024-05-05 10:30:31.725530,1714914031.7255304,1,Point,0.63714,0.88603
2024-05-05 10:30:40.445293,1714914040.4452937,1,Point,0.58476,0.87868
2024-05-05 10:30:41.028639,1714914041.0286396,1,Point,0.56952,0.86275
2024-05-05 10:30:52.914765,1714914052.9147658,1,Point,0.45238,0.8652
2024-05-05 10:31:04.061569,1714914064.0615695,1,Point,0.45333,0.81495
2024-05-05 10:31:06.832398,1714914066.8323984,1,Point,0.45143,0.78431
2024-05-05 10:31:17.610658,1714914077.6106584,1,Point,0.45048,0.69853
2024-05-05 10:31:25.669857,1714914085.6698573,1,Point,0.44952,0.62377
2024-05-05 10:31:28.463520,1714914088.4635203,1,Point,0.49429,0.61765
2024-05-05 10:31:38.245208,1714914098.2452085,1,Point,0.56476,0.61765
2024-05-05 10:31:46.398916,1714914106.398916,1,Task5 End,0.0,0.0
2024-05-05 10:33:35.288786,1714914215.288786,1,Point,0.56476,0.61887
2024-05-05 10:33:36.559210,1714914216.559211,1,Task6 Start,0.0,0.0
2024-05-05 10:33:52.600516,1714914232.6005166,1,Point,0.45238,0.61152
2024-05-05 10:34:23.991052,1714914263.9910526,1,Point,0.34381,0.6152
2024-05-05 10:34:33.643138,1714914273.6431386,1,Point,0.32952,0.60662
2024-05-05 10:34:36.259843,1714914276.259843,1,Point,0.31714,0.63603
2024-05-05 10:34:38.577705,1714914278.5777054,1,Point,0.30286,0.6348
2024-05-05 10:34:39.931550,1714914279.9315505,1,Point,0.29905,0.63235
2024-05-05 10:34:55.408185,1714914295.408185,1,Point,0.30667,0.45466
2024-05-05 10:34:57.682366,1714914297.6823664,1,Task6 End,0.0,0.0
2024-05-05 10:36:18.883422,1714914378.8834221,1,Task7 Start,0.0,0.0
2024-05-05 10:36:21.407744,1714914381.407745,1,Point,0.31429,0.45098
2024-05-05 10:36:22.035802,1714914382.0358024,1,Point,0.34762,0.4473
2024-05-05 10:36:31.281758,1714914391.2817583,1,Point,0.38381,0.43382
2024-05-05 10:36:41.199798,1714914401.1997988,1,Point,0.45429,0.42892
2024-05-05 10:36:55.045339,1714914415.045339,1,Point,0.44857,0.38603
2024-05-05 10:37:05.246294,1714914425.2462947,1,Point,0.44952,0.30637
2024-05-05 10:37:08.828590,1714914428.8285902,1,Point,0.44857,0.25245
2024-05-05 10:37:16.055807,1714914436.0558069,1,Point,0.50095,0.2598
2024-05-05 10:37:17.165153,1714914437.1651535,1,Task7 End,0.0,0.0
2024-05-05 10:38:37.242223,1714914517.2422235,1,Point,0.50286,0.25735
2024-05-05 10:38:42.482251,1714914522.4822514,1,Task8 Start,0.0,0.0
2024-05-05 10:38:48.313805,1714914528.3138053,1,Point,0.53429,0.25245
2024-05-05 10:38:54.256194,1714914534.256194,1,Point,0.57048,0.26103
2024-05-05 10:39:00.717502,1714914540.7175024,1,Point,0.59905,0.25
2024-05-05 10:39:03.696980,1714914543.6969802,1,Point,0.63048,0.25613
2024-05-05 10:39:24.675230,1714914564.675231,1,Point,0.60286,0.25245
2024-05-05 10:39:35.635684,1714914575.635685,1,Point,0.57333,0.25613
2024-05-05 10:39:56.262089,1714914596.2620893,1,Point,0.44762,0.25613
2024-05-05 10:40:01.187548,1714914601.1875482,1,Point,0.44857,0.27941
2024-05-05 10:40:06.893682,1714914606.8936822,1,Point,0.44762,0.22549
2024-05-05 10:40:07.947129,1714914607.9471292,1,Point,0.44762,0.25
2024-05-05 10:40:20.738730,1714914620.7387307,1,Point,0.36476,0.25613
2024-05-05 10:40:24.501151,1714914624.501152,1,Point,0.33143,0.25245
2024-05-05 10:40:31.870122,1714914631.870123,1,Point,0.35714,0.25613
2024-05-05 10:40:33.781271,1714914633.781271,1,Point,0.36857,0.25858
2024-05-05 10:40:47.516791,1714914647.516791,1,Point,0.36857,0.34681
2024-05-05 10:40:54.211091,1714914654.211092,1,Point,0.36476,0.36275
2024-05-05 10:40:54.713229,1714914654.71323,1,Point,0.36,0.3652
2024-05-05 10:40:57.505659,1714914657.5056598,1,Point,0.36762,0.36029
2024-05-05 10:41:05.563990,1714914665.5639904,1,Point,0.36667,0.2549
2024-05-05 10:41:06.218051,1714914666.2180517,1,Point,0.36762,0.25613
2024-05-05 10:41:13.999699,1714914673.999699,1,Point,0.33333,0.25735
2024-05-05 10:41:18.624474,1714914678.624474,1,Point,0.30286,0.2549
2024-05-05 10:41:18.859829,1714914678.859829,1,Point,0.29143,0.25613
2024-05-05 10:41:25.244951,1714914685.2449512,1,Point,0.22762,0.25368
2024-05-05 10:41:27.248216,1714914687.2482169,1,Point,0.2219,0.25613
2024-05-05 10:41:28.200439,1714914688.2004392,1,Task8 End,0.0,0.0
2024-05-05 10:43:27.502677,1714914807.5026774,4,Point,0.45048,0.36765
2024-05-05 10:45:05.323758,1714914905.3237586,4,Task9 Start,0.0,0.0
2024-05-05 10:45:14.857882,1714914914.8578823,4,Point,0.44667,0.26225
2024-05-05 10:45:23.074462,1714914923.0744627,4,Point,0.38762,0.25
2024-05-05 10:45:29.769547,1714914929.7695477,4,Point,0.38476,0.15441
2024-05-05 10:45:30.882863,1714914930.8828638,4,Point,0.37429,0.13848
2024-05-05 10:45:33.611886,1714914933.6118863,4,Task9 End,0.0,0.0
2024-05-05 10:45:46.624462,1714914946.6244621,4,Point,0.30381,0.54534
2024-05-05 10:47:28.267493,1714915048.2674935,4,Task10 Start,0.0,0.0
2024-05-05 10:47:34.334597,1714915054.3345976,4,Point,0.23714,0.53799
2024-05-05 10:47:44.180373,1714915064.180373,4,Point,0.23905,0.45956
2024-05-05 10:47:53.839811,1714915073.8398116,4,Point,0.16571,0.45956
2024-05-05 10:47:54.467478,1714915074.467478,4,Point,0.15905,0.44118
2024-05-05 10:47:56.759655,1714915076.7596557,4,Task10 End,0.0,0.0
2024-05-05 10:51:57.130511,1714915317.1305118,4,Point,0.30095,0.46569
2024-05-05 10:52:14.075983,1714915334.075983,4,Task11 Start,0.0,0.0
2024-05-05 10:52:21.084684,1714915341.0846844,4,Point,0.25714,0.45833
2024-05-05 10:52:33.221971,1714915353.2219715,4,Point,0.42095,1.00613
2024-05-05 10:52:38.205592,1714915358.2055926,4,Point,0.14571,0.45588
2024-05-05 10:52:51.393123,1714915371.3931239,4,Point,0.13619,0.53676
2024-05-05 10:52:53.352498,1714915373.352499,4,Point,0.16095,0.55637
2024-05-05 10:52:53.571867,1714915373.571868,4,Point,0.17238,0.55882
2024-05-05 10:52:54.544170,1714915374.54417,4,Task11 End,0.0,0.0
2024-05-05 10:53:54.143241,1714915434.1432416,4,Point,0.38381,0.33701
2024-05-05 10:54:38.259194,1714915478.2591946,4,Task12 Start,0.0,0.0
2024-05-05 10:54:46.380092,1714915486.380092,4,Point,0.3819,0.25368
2024-05-05 10:55:01.606820,1714915501.6068206,4,Point,0.38381,0.1152
2024-05-05 10:55:13.900232,1714915513.9002326,4,Point,0.4381,0.1152
2024-05-05 10:55:14.590789,1714915514.5907896,4,Point,0.46095,0.14216
2024-05-05 10:55:15.516891,1714915515.516892,4,Task12 End,0.0,0.0
2024-05-05 10:57:17.905621,1714915637.905622,2,Point,0.32381,0.56373
2024-05-05 10:58:31.722664,1714915711.7226644,2,Point,0.35429,0.17892
2024-05-05 11:00:45.986747,1714915845.986747,2,Point,0.35524,0.17402
2024-05-05 11:00:47.048626,1714915847.0486267,2,Task13 Start,0.0,0.0
2024-05-05 11:01:01.803683,1714915861.8036835,2,Point,0.26667,0.17157
2024-05-05 11:01:09.161275,1714915869.1612759,2,Point,0.2581,0.23897
2024-05-05 11:01:19.362138,1714915879.3621385,2,Point,0.31048,0.24755
2024-05-05 11:01:29.934848,1714915889.934849,2,Point,0.41238,0.24755
2024-05-05 11:01:33.781995,1714915893.7819958,2,Point,0.42,0.24877
2024-05-05 11:01:40.021571,1714915900.0215716,2,Point,0.4019,0.24755
2024-05-05 11:01:49.053608,1714915909.0536082,2,Point,0.39714,0.16422
2024-05-05 11:02:02.151893,1714915922.1518936,2,Point,0.41238,0.16422
2024-05-05 11:02:06.964403,1714915926.9644032,2,Point,0.39048,0.15809
2024-05-05 11:02:17.621048,1714915937.621048,2,Point,0.40381,0.2451
2024-05-05 11:02:21.417035,1714915941.4170358,2,Point,0.37714,0.25
2024-05-05 11:02:24.322544,1714915944.3225448,2,Point,0.3419,0.24755
2024-05-05 11:02:44.769016,1714915964.769016,2,Point,0.34095,0.38113
2024-05-05 11:02:54.720161,1714915974.7201617,2,Point,0.33905,0.49632
2024-05-05 11:02:58.619622,1714915978.6196227,2,Point,0.33905,0.53064
2024-05-05 11:02:59.117949,1714915979.1179497,2,Point,0.32667,0.5576
2024-05-05 11:03:00.100607,1714915980.100608,2,Task13 End,0.0,0.0
2024-05-05 11:04:32.189004,1714916072.189004,2,Point,0.32857,0.5625
2024-05-05 11:05:17.113905,1714916117.1139054,2,Point,0.57048,0.54779
2024-05-05 11:08:08.005647,1714916288.0056474,2,Point,0.79048,0.40686
2024-05-05 11:08:11.459869,1714916291.4598691,2,Task14 Start,0.0,0.0
2024-05-05 11:08:17.879408,1714916297.8794081,2,Point,0.77333,0.40931
2024-05-05 11:08:18.336580,1714916298.3365803,2,Point,0.77143,0.45221
2024-05-05 11:08:31.976391,1714916311.9763918,2,Point,0.70952,0.45466
2024-05-05 11:08:37.715827,1714916317.715828,2,Point,0.68095,0.45343
2024-05-05 11:08:41.443953,1714916321.4439535,2,Point,0.70667,0.45956
2024-05-05 11:08:52.359692,1714916332.3596923,2,Point,0.76667,0.45466
2024-05-05 11:09:13.805240,1714916353.8052406,2,Point,0.77714,0.63113
2024-05-05 11:09:29.594661,1714916369.5946617,2,Point,0.70381,0.64338
2024-05-05 11:09:53.863465,1714916393.8634655,2,Point,0.7,0.53799
2024-05-05 11:10:00.941515,1714916400.9415154,2,Point,0.70667,0.52083
2024-05-05 11:10:03.395379,1714916403.39538,2,Point,0.70762,0.54534
2024-05-05 11:10:08.220254,1714916408.2202544,2,Point,0.66476,0.54044
2024-05-05 11:10:19.262535,1714916419.2625356,2,Point,0.61714,0.54779
2024-05-05 11:10:22.904267,1714916422.9042678,2,Point,0.57905,0.54657
2024-05-05 11:10:37.675135,1714916437.6751354,2,Point,0.44857,0.55025
2024-05-05 11:10:45.100014,1714916445.1000147,2,Point,0.38095,0.55025
2024-05-05 11:10:56.898435,1714916456.898435,2,Point,0.32571,0.5527
2024-05-05 11:10:57.898219,1714916457.8982196,2,Task14 End,0.0,0.0
2024-05-05 11:11:37.065866,1714916497.065867,2,Rename Wayfind,0.0,0.0
2024-05-05 11:11:37.776953,1714916497.7769537,2,Experiment.End,0.0,0.0
