Time,Unix,Floor,Marker,X,Y
2024-05-13 20:05:42.251200,1715639742.2512,0,Experiment.Start,0.0,0.0
2024-05-13 20:05:42.936440,1715639742.9364402,0,Eyetracking Record?,0.0,0.0
2024-05-13 20:05:44.655325,1715639744.6553252,0,Watch Record?,0.0,0.0
2024-05-13 20:05:45.467301,1715639745.4673011,0,Joystick Record?,0.0,0.0
2024-05-13 20:05:50.970453,1715639750.970454,0,Research Camera?,0.0,0.0
2024-05-13 20:05:55.029744,1715639755.0297444,0,Angular Measure?,0.0,0.0
2024-05-13 20:06:05.842074,1715639765.8420742,0,Iphone?,0.0,0.0
2024-05-13 20:07:07.374571,1715639827.3745713,0,Task1 Start,0.0,0.0
2024-05-13 20:07:09.008454,1715639829.0084538,0,Point,0.17333,0.58456
2024-05-13 20:07:16.212650,1715639836.2126505,0,Point,0.17429,0.65809
2024-05-13 20:07:25.656375,1715639845.6563754,0,Point,0.25333,0.65074
2024-05-13 20:07:33.931375,1715639853.9313753,0,Point,0.25333,0.59926
2024-05-13 20:07:46.660417,1715639866.6604178,0,Point,0.34,0.60907
2024-05-13 20:07:54.379797,1715639874.3797975,0,Point,0.34952,0.65319
2024-05-13 20:08:08.625230,1715639888.62523,0,Point,0.29238,0.65564
2024-05-13 20:08:21.906912,1715639901.906913,0,Point,0.28476,0.8076
2024-05-13 20:08:28.945331,1715639908.9453318,0,Point,0.32,0.80882
2024-05-13 20:08:36.666047,1715639916.6660473,0,Point,0.28381,0.86887
2024-05-13 20:08:45.301414,1715639925.3014145,0,Point,0.33048,0.86765
2024-05-13 20:08:47.077637,1715639927.0776374,0,Task1 End,0.0,0.0
2024-05-13 20:10:41.316475,1715640041.3164752,0,Task2 Start,0.0,0.0
2024-05-13 20:10:50.854586,1715640050.8545866,0,Point,0.2819,0.86029
2024-05-13 20:10:55.812144,1715640055.8121443,0,Point,0.2419,0.87132
2024-05-13 20:11:15.812406,1715640075.8124068,0,Point,0.28286,0.65319
2024-05-13 20:11:30.600803,1715640090.6008034,0,Point,0.17619,0.64828
2024-05-13 20:11:40.895319,1715640100.8953197,0,Point,0.19429,0.62255
2024-05-13 20:11:54.352435,1715640114.3524358,0,Point,0.16667,0.65319
2024-05-13 20:11:59.583743,1715640119.5837438,0,Point,0.1219,0.65809
2024-05-13 20:12:06.853014,1715640126.8530145,0,Point,0.08952,0.6152
2024-05-13 20:12:08.010927,1715640128.010928,0,Task2 End,0.0,0.0
2024-05-13 20:13:15.970604,1715640195.970604,0,Task3 Start,0.0,0.0
2024-05-13 20:13:32.340942,1715640212.3409426,0,Point,0.17429,0.65931
2024-05-13 20:13:37.879448,1715640217.879449,0,Point,0.17238,0.56373
2024-05-13 20:13:47.578257,1715640227.578257,0,Point,0.17524,0.48652
2024-05-13 20:14:10.914448,1715640250.9144485,1,Point,0.29333,0.47917
2024-05-13 20:14:28.793274,1715640268.7932749,1,Point,0.38571,0.49877
2024-05-13 20:14:58.409193,1715640298.4091935,1,Point,0.30476,0.50368
2024-05-13 20:15:11.798320,1715640311.7983205,1,Point,0.30857,0.64951
2024-05-13 20:15:40.099246,1715640340.099246,1,Point,0.30571,0.83824
2024-05-13 20:15:48.909409,1715640348.9094098,1,Point,0.35238,0.89216
2024-05-13 20:16:00.613568,1715640360.6135688,1,Point,0.39143,0.8848
