Time,Unix,Floor,Marker,X,Y
2024-05-15 17:41:34.199770,1715803894.1997705,0,Experiment.Start,0.0,0.0
2024-05-15 17:41:35.078653,1715803895.078653,0,Eyetracking Record?,0.0,0.0
2024-05-15 17:41:37.726184,1715803897.7261844,0,Watch Record?,0.0,0.0
2024-05-15 17:41:38.775948,1715803898.7759488,0,Joystick Record?,0.0,0.0
2024-05-15 17:41:39.905609,1715803899.9056094,0,Research Camera?,0.0,0.0
2024-05-15 17:41:41.002656,1715803901.0026562,0,Angular Measure?,0.0,0.0
2024-05-15 17:41:41.960731,1715803901.9607315,0,Iphone?,0.0,0.0
2024-05-15 17:43:30.344618,1715804010.3446186,0,Task1 Start,0.0,0.0
2024-05-15 17:43:32.101189,1715804012.1011899,0,Point,0.17524,0.58824
2024-05-15 17:43:39.926181,1715804019.9261816,0,Point,0.17619,0.65319
2024-05-15 17:43:43.485438,1715804023.4854383,0,Point,0.14,0.66299
2024-05-15 17:44:00.121878,1715804040.1218784,0,Point,0.14286,0.86887
2024-05-15 17:44:05.603407,1715804045.6034079,0,Point,0.18857,0.86765
2024-05-15 17:44:11.223893,1715804051.223893,0,Point,0.24762,0.8652
2024-05-15 17:44:17.530627,1715804057.5306275,0,Point,0.28667,0.85539
2024-05-15 17:44:24.888625,1715804064.8886259,0,Point,0.28667,0.81373
2024-05-15 17:44:31.978655,1715804071.9786556,0,Point,0.31905,0.81373
2024-05-15 17:44:41.323088,1715804081.3230884,0,Point,0.28857,0.86152
2024-05-15 17:44:51.829814,1715804091.8298147,0,Point,0.33238,0.87132
2024-05-15 17:44:54.385891,1715804094.3858914,0,Task1 End,0.0,0.0
2024-05-15 17:46:24.341803,1715804184.341803,0,Task2 Start,0.0,0.0
2024-05-15 17:46:31.302839,1715804191.3028395,0,Point,0.28571,0.86152
2024-05-15 17:46:35.786943,1715804195.7869437,0,Point,0.24476,0.87132
2024-05-15 17:46:42.982928,1715804202.982928,0,Point,0.18857,0.86765
2024-05-15 17:46:47.844425,1715804207.8444252,0,Point,0.1419,0.85539
2024-05-15 17:47:02.929873,1715804222.929874,0,Point,0.14381,0.65441
2024-05-15 17:47:09.813738,1715804229.8137383,0,Point,0.08476,0.61642
2024-05-15 17:47:11.507866,1715804231.5078669,0,Task2 End,0.0,0.0
2024-05-15 17:48:18.378393,1715804298.3783934,0,Task3 Start,0.0,0.0
2024-05-15 17:48:31.967907,1715804311.9679077,0,Point,0.1819,0.65074
2024-05-15 17:48:40.798847,1715804320.798847,0,Point,0.16857,0.57475
2024-05-15 17:48:49.832870,1715804329.8328707,0,Point,0.17524,0.48775
2024-05-15 17:49:13.322929,1715804353.3229299,1,Point,0.28952,0.48775
2024-05-15 17:49:27.798667,1715804367.7986672,1,Point,0.38952,0.48162
2024-05-15 17:49:45.316296,1715804385.3162963,1,Point,0.30571,0.50735
2024-05-15 17:49:56.714238,1715804396.7142386,1,Point,0.31333,0.64583
2024-05-15 17:50:19.357998,1715804419.3579988,1,Point,0.30667,0.8799
2024-05-15 17:50:39.600290,1715804439.6002903,1,Point,0.33905,0.88603
2024-05-15 17:50:51.108310,1715804451.10831,1,Point,0.36857,0.88235
2024-05-15 17:51:09.259889,1715804469.2598894,1,Point,0.31143,0.6777
2024-05-15 17:51:13.445766,1715804473.4457667,1,Point,0.33238,0.66667
2024-05-15 17:51:14.809411,1715804474.8094115,1,Task3 End,0.0,0.0
2024-05-15 17:52:56.657807,1715804576.657807,1,Task4 Start,0.0,0.0
2024-05-15 17:52:58.221841,1715804578.2218413,1,Point,0.34476,0.82598
2024-05-15 17:53:10.892200,1715804590.8922007,1,Point,0.44762,0.82353
2024-05-15 17:53:14.719627,1715804594.7196274,1,Point,0.45619,0.85784
2024-05-15 17:53:26.748507,1715804606.7485075,1,Point,0.56667,0.86152
