Time,Unix,Floor,Marker,X,Y
2024-05-03 10:48:08.385649,1714742288.385649,0,Experiment.Start,0.0,0.0
2024-05-03 10:48:09.469714,1714742289.4697149,0,Eyetracking Record?,0.0,0.0
2024-05-03 10:48:10.332872,1714742290.3328722,0,Watch Record?,0.0,0.0
2024-05-03 10:48:11.458775,1714742291.4587753,0,Joystick Record?,0.0,0.0
2024-05-03 10:48:14.468607,1714742294.4686077,0,Research Camera?,0.0,0.0
2024-05-03 10:48:15.251313,1714742295.2513137,0,Angular Measure?,0.0,0.0
2024-05-03 10:50:23.272258,1714742423.2722585,0,Iphone?,0.0,0.0
2024-05-03 10:51:07.785108,1714742467.7851086,0,Point,0.17905,0.58211
2024-05-03 10:51:53.772659,1714742513.77266,0,Task1 Start,0.0,0.0
2024-05-03 10:52:02.479594,1714742522.479594,0,Point,0.17429,0.6348
2024-05-03 10:52:12.496171,1714742532.496171,0,Point,0.16762,0.65074
2024-05-03 10:52:20.979847,1714742540.9798474,0,Point,0.13905,0.65441
2024-05-03 10:52:38.260084,1714742558.2600844,0,Point,0.14476,0.85417
2024-05-03 10:52:47.055645,1714742567.0556455,0,Point,0.16762,0.86029
2024-05-03 10:52:57.702553,1714742577.7025533,0,Point,0.24381,0.86397
2024-05-03 10:53:11.622663,1714742591.622664,0,Point,0.28762,0.86029
2024-05-03 10:53:24.781208,1714742604.781208,0,Point,0.33048,0.86029
2024-05-03 10:53:25.254505,1714742605.2545054,0,Point,0.32476,0.86152
2024-05-03 10:53:26.221293,1714742606.221293,0,Task1 End,0.0,0.0
2024-05-03 10:55:39.841670,1714742739.8416705,0,Point,0.32857,0.86642
2024-05-03 10:55:53.236622,1714742753.236622,0,Task2 Start,0.0,0.0
2024-05-03 10:56:00.729294,1714742760.7292948,0,Point,0.28381,0.86642
2024-05-03 10:56:13.081520,1714742773.0815203,0,Point,0.19048,0.86275
2024-05-03 10:56:15.541670,1714742775.5416708,0,Point,0.14286,0.86152
2024-05-03 10:56:21.188311,1714742781.188311,0,Point,0.14095,0.75
2024-05-03 10:56:30.713880,1714742790.7138808,0,Point,0.14286,0.65931
2024-05-03 10:56:39.511227,1714742799.5112278,0,Point,0.17238,0.64706
2024-05-03 10:56:49.676957,1714742809.6769576,0,Point,0.17524,0.60172
2024-05-03 10:56:51.249504,1714742811.2495046,0,Point,0.17429,0.63971
2024-05-03 10:56:56.568348,1714742816.5683484,0,Point,0.15714,0.65319
2024-05-03 10:57:02.377844,1714742822.377845,0,Point,0.21143,0.65931
2024-05-03 10:57:03.073936,1714742823.0739362,0,Point,0.16476,0.65686
2024-05-03 10:57:09.811396,1714742829.8113964,0,Point,0.14286,0.64828
2024-05-03 10:57:19.378797,1714742839.3787975,0,Point,0.10667,0.63725
2024-05-03 10:57:19.795775,1714742839.795776,0,Point,0.08952,0.63358
2024-05-03 10:57:20.010895,1714742840.0108957,0,Point,0.08286,0.61397
2024-05-03 10:57:20.962491,1714742840.9624908,0,Task2 End,0.0,0.0
2024-05-03 10:59:23.368768,1714742963.3687685,0,Point,0.08571,0.61397
2024-05-03 10:59:25.178494,1714742965.1784947,0,Task3 Start,0.0,0.0
2024-05-03 10:59:29.096794,1714742969.0967941,0,Point,0.10857,0.6348
2024-05-03 10:59:37.744665,1714742977.7446654,0,Point,0.13429,0.64706
2024-05-03 10:59:43.286835,1714742983.2868352,0,Point,0.1419,0.65319
2024-05-03 10:59:54.796713,1714742994.7967129,0,Point,0.16667,0.64583
2024-05-03 11:00:02.618209,1714743002.6182098,0,Point,0.17619,0.61397
2024-05-03 11:00:08.310772,1714743008.3107724,0,Point,0.18095,0.56495
2024-05-03 11:00:26.148744,1714743026.1487448,0,Point,0.17905,0.51348
2024-05-03 11:00:28.917239,1714743028.91724,0,Point,0.1219,0.49142
2024-05-03 11:00:32.318848,1714743032.318848,0,Point,0.11238,0.48897
2024-05-03 11:00:45.651923,1714743045.6519232,0,Point,0.18381,0.47304
2024-05-03 11:01:06.463315,1714743066.4633155,1,Point,0.27333,0.48284
2024-05-03 11:01:19.747301,1714743079.7473013,1,Point,0.30571,0.48284
2024-05-03 11:01:32.377929,1714743092.3779292,1,Point,0.38667,0.48284
2024-05-03 11:02:20.953854,1714743140.9538538,1,Point,0.30762,0.49265
2024-05-03 11:02:32.823905,1714743152.823905,1,Point,0.3019,0.62255
2024-05-03 11:02:35.548168,1714743155.5481682,1,Point,0.3219,0.62255
2024-05-03 11:02:36.626595,1714743156.626595,1,Task3 End,0.0,0.0
2024-05-03 11:05:18.852395,1714743318.8523955,1,Point,0.34286,0.82475
2024-05-03 11:05:30.054397,1714743330.0543976,1,Task4 Start,0.0,0.0
2024-05-03 11:05:45.123814,1714743345.1238148,1,Point,0.45048,0.81863
2024-05-03 11:05:50.473444,1714743350.4734445,1,Point,0.45238,0.86152
2024-05-03 11:06:17.240275,1714743377.2402759,1,Point,0.55429,0.86029
2024-05-03 11:06:29.876180,1714743389.8761804,1,Point,0.56762,0.8652
2024-05-03 11:06:38.094589,1714743398.0945892,1,Point,0.59905,0.87745
2024-05-03 11:06:38.744335,1714743398.7443352,1,Point,0.63143,0.87623
2024-05-03 11:06:43.275713,1714743403.2757134,1,Point,0.65619,0.875
2024-05-03 11:06:43.968988,1714743403.9689884,1,Point,0.66095,0.85294
2024-05-03 11:06:52.989177,1714743412.989178,1,Point,0.66571,0.82108
2024-05-03 11:06:58.252747,1714743418.2527475,1,Point,0.66095,0.85662
2024-05-03 11:07:04.010647,1714743424.0106478,1,Point,0.65905,0.86887
2024-05-03 11:07:04.597440,1714743424.5974407,1,Point,0.65238,0.87623
2024-05-03 11:07:13.694913,1714743433.6949139,1,Point,0.59238,0.88235
2024-05-03 11:07:20.089183,1714743440.089183,1,Point,0.57619,0.8701
2024-05-03 11:07:22.874373,1714743442.874374,1,Point,0.56286,0.86397
2024-05-03 11:07:33.985322,1714743453.9853222,1,Point,0.54667,0.86397
2024-05-03 11:07:34.111344,1714743454.1113446,1,Point,0.54667,0.86397
2024-05-03 11:07:48.556024,1714743468.5560246,1,Point,0.45619,0.86029
2024-05-03 11:08:12.280469,1714743492.2804692,1,Point,0.52667,0.85907
2024-05-03 11:08:23.657636,1714743503.6576362,1,Point,0.5619,0.86029
2024-05-03 11:08:31.202466,1714743511.2024667,1,Point,0.57048,0.86152
2024-05-03 11:08:45.552460,1714743525.5524602,1,Point,0.63048,0.88848
2024-05-03 11:08:47.390381,1714743527.3903816,1,Task4 End,0.0,0.0
