,Time,Unix,Floor,Marker,X,Y
111,2024-04-30 12:03:38.935588,1714487618.9355886,1,Point,0.37524,0.43015
112,2024-04-30 12:03:50.156919,1714487630.1569192,1,Point,0.36857,0.25245
113,2024-04-30 12:04:01.099641,1714487641.0996416,1,Point,0.28857,0.25245
114,2024-04-30 12:04:09.142504,1714487649.1425047,1,Point,0.25238,0.25613
115,2024-04-30 12:04:25.695650,1714487665.6956508,1,Point,0.36952,0.2598
116,2024-04-30 12:04:36.012179,1714487676.0121791,1,Point,0.44952,0.25368
117,2024-04-30 12:04:42.045546,1714487682.045546,1,Point,0.49619,0.2598
118,2024-04-30 12:04:43.094974,1714487683.094975,1,Task7 End,0.0,0.0
119,2024-04-30 12:05:35.310986,1714487735.3109863,1,Point,0.49714,0.2598
120,2024-04-30 12:05:36.264009,1714487736.2640092,1,Task8 Start,0.0,0.0
121,2024-04-30 12:05:46.610903,1714487746.6109035,1,Point,0.36667,0.25613
122,2024-04-30 12:05:54.551396,1714487754.5513961,1,Point,0.31429,0.25735
123,2024-04-30 12:06:03.226375,1714487763.2263749,1,Point,0.36571,0.26225
124,2024-04-30 12:06:14.189546,1714487774.1895466,1,Point,0.44952,0.25735
125,2024-04-30 12:06:29.280607,1714487789.2806072,1,Point,0.36381,0.2549
126,2024-04-30 12:06:45.006653,1714487805.006653,1,Point,0.26667,0.2549
127,2024-04-30 12:06:49.114498,1714487809.1144981,1,Point,0.20476,0.25368
128,2024-04-30 12:06:52.906188,1714487812.9061885,1,Task8 End,0.0,0.0
129,2024-04-30 12:09:34.297904,1714487974.297905,4,Point,0.38095,0.35294
130,2024-04-30 12:09:36.126027,1714487976.1260276,4,Task9 Start,0.0,0.0
131,2024-04-30 12:09:46.552104,1714487986.5521045,4,Point,0.38952,0.23775
132,2024-04-30 12:09:57.883647,1714487997.8836472,4,Point,0.38857,0.11765
133,2024-04-30 12:10:13.899490,1714488013.8994906,4,Point,0.44381,0.11887
134,2024-04-30 12:10:20.726796,1714488020.7267962,4,Point,0.44762,0.15809
135,2024-04-30 12:10:21.234454,1714488021.2344542,4,Point,0.4619,0.14583
136,2024-04-30 12:10:22.172828,1714488022.1728287,4,Task9 End,0.0,0.0
137,2024-04-30 12:11:56.042231,1714488116.0422313,4,Point,0.3019,0.45711
138,2024-04-30 12:12:02.953887,1714488122.953887,4,Task10 Start,0.0,0.0
139,2024-04-30 12:12:08.422548,1714488128.4225488,4,Point,0.24571,0.46324
140,2024-04-30 12:12:21.439655,1714488141.4396558,4,Point,0.14,0.45833
141,2024-04-30 12:12:27.226106,1714488147.2261062,4,Point,0.14476,0.52941
142,2024-04-30 12:12:30.930887,1714488150.930888,4,Point,0.15524,0.54412
143,2024-04-30 12:12:32.666495,1714488152.6664956,4,Point,0.15143,0.55637
144,2024-04-30 12:12:33.658726,1714488153.6587265,4,Task10 End,0.0,0.0
145,2024-04-30 12:15:08.528094,1714488308.5280948,4,Point,0.44476,0.35784
146,2024-04-30 12:15:09.324806,1714488309.324806,4,Point,0.44571,0.11275
147,2024-04-30 12:15:09.969031,1714488309.969032,4,Point,0.38857,0.11887
148,2024-04-30 12:15:10.367410,1714488310.3674107,4,Point,0.38,0.13848
149,2024-04-30 12:15:10.589123,1714488310.5891235,4,Point,0.38,0.13848
150,2024-04-30 12:15:11.826558,1714488311.8265584,4,Task11 End,0.0,0.0
151,2024-04-30 12:16:30.645101,1714488390.645101,4,Point,0.29429,0.54779
152,2024-04-30 12:16:35.456617,1714488395.4566174,4,Task12 Start,0.0,0.0
153,2024-04-30 12:16:42.564276,1714488402.564276,4,Point,0.23143,0.53922
154,2024-04-30 12:16:49.032794,1714488409.032794,4,Point,0.23333,0.46569
155,2024-04-30 12:16:49.086893,1714488409.086893,4,Point,0.2381,0.02083
156,2024-04-30 12:16:59.067669,1714488419.067669,4,Point,0.16381,0.45588
157,2024-04-30 12:16:59.891830,1714488419.8918307,4,Point,0.15619,0.43873
158,2024-04-30 12:17:00.904904,1714488420.9049046,4,Task12 End,0.0,0.0
159,2024-04-30 12:19:03.912843,1714488543.9128432,2,Point,0.32952,0.54534
160,2024-04-30 12:19:05.436657,1714488545.4366577,2,Point,0.3419,0.37623
161,2024-04-30 12:19:16.584919,1714488556.5849197,2,Point,0.34571,0.24755
162,2024-04-30 12:19:27.073271,1714488567.0732713,2,Point,0.26762,0.24755
163,2024-04-30 12:19:33.590322,1714488573.5903225,2,Point,0.2619,0.16054
164,2024-04-30 12:19:42.242396,1714488582.2423966,2,Point,0.32,0.16422
165,2024-04-30 12:21:30.257297,1714488690.2572978,2,Point,0.32667,0.16176
166,2024-04-30 12:21:35.919878,1714488695.919879,2,Task13 Start,0.0,0.0
167,2024-04-30 12:21:52.208375,1714488712.208375,2,Point,0.26952,0.16544
168,2024-04-30 12:21:59.664294,1714488719.6642942,2,Point,0.26667,0.24265
169,2024-04-30 12:22:08.539894,1714488728.5398948,2,Point,0.24667,0.27696
170,2024-04-30 12:22:30.961088,1714488750.9610882,2,Point,0.26,0.2451
171,2024-04-30 12:22:38.830187,1714488758.830187,2,Point,0.31714,0.25245
172,2024-04-30 12:22:42.211133,1714488762.2111332,2,Point,0.34,0.24755
173,2024-04-30 12:22:51.120257,1714488771.1202579,2,Point,0.43143,0.24265
174,2024-04-30 12:22:59.101441,1714488779.1014414,2,Point,0.40762,0.2402
175,2024-04-30 12:23:05.230252,1714488785.2302525,2,Point,0.4019,0.16422
176,2024-04-30 12:23:22.651317,1714488802.6513178,2,Point,0.26857,0.16544
177,2024-04-30 12:23:26.715892,1714488806.7158923,2,Point,0.26667,0.14583
178,2024-04-30 12:23:27.270859,1714488807.2708597,2,Point,0.26667,0.16912
179,2024-04-30 12:23:52.823169,1714488832.8231692,2,Point,0.25524,0.27819
180,2024-04-30 12:23:56.210297,1714488836.2102973,2,Point,0.2619,0.25245
181,2024-04-30 12:24:05.679589,1714488845.6795897,2,Point,0.30286,0.24265
182,2024-04-30 12:24:06.161004,1714488846.1610043,2,Point,0.30857,0.25
183,2024-04-30 12:24:08.858894,1714488848.8588948,2,Point,0.33524,0.25368
184,2024-04-30 12:24:09.350982,1714488849.3509827,2,Point,0.34,0.25123
185,2024-04-30 12:24:33.248978,1714488873.2489781,2,Point,0.33905,0.41544
186,2024-04-30 12:24:39.031602,1714488879.0316021,2,Point,0.34286,0.49632
187,2024-04-30 12:24:45.000006,1714488885.000007,2,Point,0.32381,0.55025
188,2024-04-30 12:25:51.556879,1714488951.556879,2,Task13 End,0.0,0.0
189,2024-04-30 12:27:50.150890,1714489070.1508906,2,Point,0.79333,0.41299
190,2024-04-30 12:28:04.667317,1714489084.6673174,2,Task14 Start,0.0,0.0
191,2024-04-30 12:28:13.204285,1714489093.2042851,2,Point,0.77524,0.40686
192,2024-04-30 12:28:16.716465,1714489096.716466,2,Point,0.76381,0.45221
193,2024-04-30 12:28:24.512722,1714489104.5127227,2,Point,0.71238,0.45711
194,2024-04-30 12:28:36.904197,1714489116.9041975,2,Point,0.70857,0.54779
195,2024-04-30 12:28:53.189689,1714489133.1896896,2,Point,0.57429,0.54534
196,2024-04-30 12:29:06.625627,1714489146.625627,2,Point,0.45048,0.53676
197,2024-04-30 12:29:13.058626,1714489153.058627,2,Point,0.35333,0.54902
198,2024-04-30 12:29:16.724489,1714489156.7244892,2,Point,0.37619,0.54289
199,2024-04-30 12:29:17.042051,1714489157.042051,2,Point,0.38,0.5674
200,2024-04-30 12:29:20.108907,1714489160.1089075,2,Point,0.37143,0.59804
201,2024-04-30 12:29:25.414745,1714489165.4147453,2,Point,0.38095,0.54534
202,2024-04-30 12:29:39.948186,1714489179.9481869,2,Point,0.31619,0.54779
203,2024-04-30 12:29:41.495363,1714489181.4953635,2,Task14 End,0.0,0.0
204,2024-04-30 12:29:42.623944,1714489182.623945,2,Experiment.End,0.0,0.0
