Time,Unix,Floor,Marker,X,Y
2024-05-10 11:24:20.182001,1715349260.1820009,0,Experiment.Start,0.0,0.0
2024-05-10 11:25:28.683710,1715349328.6847124,0,Eyetracking Record?,0.0,0.0
2024-05-10 11:25:32.211858,1715349332.2118583,0,Watch Record?,0.0,0.0
2024-05-10 11:25:33.065796,1715349333.0657966,0,Joystick Record?,0.0,0.0
2024-05-10 11:25:33.582047,1715349333.5820477,0,Research Camera?,0.0,0.0
2024-05-10 11:25:34.252050,1715349334.2520502,0,Angular Measure?,0.0,0.0
2024-05-10 11:25:36.455937,1715349336.455937,0,Iphone?,0.0,0.0
2024-05-10 11:25:39.987148,1715349339.9871483,0,Point,0.16952,0.57966
2024-05-10 11:28:21.404589,1715349501.40459,0,Task1 Start,0.0,0.0
2024-05-10 11:28:27.097024,1715349507.0970247,0,Point,0.17048,0.62255
2024-05-10 11:28:34.636330,1715349514.6363306,0,Point,0.16476,0.64951
2024-05-10 11:28:39.251102,1715349519.2511027,0,Point,0.13333,0.65441
2024-05-10 11:28:42.551065,1715349522.5510652,0,Point,0.14,0.65809
2024-05-10 11:28:54.055830,1715349534.0558305,0,Point,0.1419,0.72059
2024-05-10 11:29:10.588140,1715349550.5881407,0,Point,0.14286,0.86887
2024-05-10 11:29:17.749411,1715349557.7494118,0,Point,0.14476,0.89216
2024-05-10 11:29:23.225512,1715349563.225512,0,Point,0.14286,0.8652
2024-05-10 11:29:56.400883,1715349596.4008834,0,Point,0.13905,0.79534
2024-05-10 11:30:10.494243,1715349610.4942434,0,Point,0.14286,0.7549
2024-05-10 11:30:18.913567,1715349618.913567,0,Point,0.1419,0.79657
2024-05-10 11:30:32.572235,1715349632.5722353,0,Point,0.14286,0.85907
2024-05-10 11:30:43.039962,1715349643.0399625,0,Point,0.16,0.86275
2024-05-10 11:30:50.682991,1715349650.682991,0,Point,0.14381,0.85539
2024-05-10 11:30:52.996481,1715349652.996481,0,Point,0.14476,0.78431
2024-05-10 11:31:02.425168,1715349662.425169,0,Point,0.14381,0.69608
2024-05-10 11:31:06.233013,1715349666.233013,0,Point,0.1381,0.66299
2024-05-10 11:31:07.530389,1715349667.53039,0,Point,0.14476,0.64828
