Time,Unix,Floor,Marker,X,Y
2024-05-03 12:44:45.914260,1714749285.9142604,0,Experiment.Start,0.0,0.0
2024-05-03 12:44:46.733782,1714749286.7337825,0,Eyetracking Record?,0.0,0.0
2024-05-03 12:44:49.337237,1714749289.337238,0,Watch Record?,0.0,0.0
2024-05-03 12:44:50.263775,1714749290.2637749,0,Joystick Record?,0.0,0.0
2024-05-03 12:44:51.189105,1714749291.189106,0,Research Camera?,0.0,0.0
2024-05-03 12:44:51.926603,1714749291.926603,0,Angular Measure?,0.0,0.0
2024-05-03 12:44:56.604550,1714749296.6045504,0,Iphone?,0.0,0.0
2024-05-03 12:45:22.514652,1714749322.5146525,0,Point,0.17619,0.57966
2024-05-03 12:46:10.192708,1714749370.1927085,0,Task1 Start,0.0,0.0
2024-05-03 12:46:12.157784,1714749372.1577845,0,Point,0.17619,0.58701
2024-05-03 12:46:20.953272,1714749380.953272,0,Point,0.17619,0.64338
2024-05-03 12:46:25.263055,1714749385.2630558,0,Point,0.14286,0.64951
2024-05-03 12:46:44.248909,1714749404.2489092,0,Point,0.14476,0.8652
2024-05-03 12:46:52.213119,1714749412.21312,0,Point,0.18857,0.87255
2024-05-03 12:46:54.941246,1714749414.9412463,0,Point,0.19048,0.84926
2024-05-03 12:46:56.227005,1714749416.2270057,0,Point,0.18857,0.8652
2024-05-03 12:47:03.347824,1714749423.3478246,0,Point,0.24571,0.86397
2024-05-03 12:47:20.297463,1714749440.2974637,0,Point,0.19048,0.86765
2024-05-03 12:47:24.278736,1714749444.278736,0,Point,0.14381,0.86397
2024-05-03 12:47:29.767752,1714749449.767753,0,Point,0.14095,0.83946
2024-05-03 12:47:33.263304,1714749453.2633042,0,Point,0.14381,0.87255
2024-05-03 12:47:40.917999,1714749460.918,0,Point,0.1419,0.8652
2024-05-03 12:47:55.516988,1714749475.516989,0,Point,0.18857,0.86397
2024-05-03 12:48:03.719080,1714749483.7190804,0,Point,0.24381,0.86887
2024-05-03 12:48:10.980873,1714749490.980874,0,Point,0.28762,0.86397
2024-05-03 12:48:11.420099,1714749491.4200995,0,Point,0.30381,0.87255
2024-05-03 12:48:17.941659,1714749497.9416595,0,Point,0.32952,0.8652
2024-05-03 12:48:18.929814,1714749498.9298146,0,Task1 End,0.0,0.0
2024-05-03 12:49:59.074150,1714749599.0741508,0,Point,1.00571,0.98652
2024-05-03 12:51:56.879062,1714749716.8790622,0,Point,0.32952,0.8652
2024-05-03 12:52:18.063803,1714749738.0638034,0,Point,0.32762,0.86765
2024-05-03 12:52:20.165542,1714749740.1655424,0,Task2 Start,0.0,0.0
2024-05-03 12:52:35.282384,1714749755.2823844,0,Point,0.28,0.86642
2024-05-03 12:53:02.558979,1714749782.5589795,0,Point,0.27333,0.65441
2024-05-03 12:53:09.046235,1714749789.0462353,0,Point,0.24286,0.64706
2024-05-03 12:53:09.188090,1714749789.1880903,0,Point,0.24286,0.64706
2024-05-03 12:53:19.960391,1714749799.9603913,0,Point,0.17524,0.65931
2024-05-03 12:53:24.085031,1714749804.0850317,0,Point,0.14381,0.65564
2024-05-03 12:53:37.122142,1714749817.122143,0,Point,0.14571,0.6924
2024-05-03 12:53:37.931360,1714749817.9313605,0,Point,0.14476,0.65809
2024-05-03 12:53:45.200733,1714749825.2007332,0,Point,0.1781,0.65074
2024-05-03 12:53:53.715599,1714749833.7155995,0,Point,0.24952,0.63971
2024-05-03 12:53:59.255292,1714749839.2552924,0,Point,0.25048,0.59681
2024-05-03 12:54:14.806569,1714749854.8065696,0,Point,0.24762,0.66054
2024-05-03 12:54:14.931888,1714749854.9318888,0,Point,0.24762,0.66054
2024-05-03 12:54:29.515733,1714749869.5157332,0,Point,0.18095,0.64706
2024-05-03 12:54:30.299645,1714749870.2996454,0,Point,0.17619,0.65074
2024-05-03 12:54:32.964577,1714749872.9645777,0,Point,0.13714,0.64093
2024-05-03 12:54:34.125127,1714749874.125127,0,Point,0.09619,0.63971
